Longitude,Latitude,Pixel,Scan
21.0650899,-11.5995715,200,5400
20.9375255,-11.6000848,249,5400
21.5861573,-11.4612198,0,5450
21.4557084,-11.4620231,50,5450
21.3253998,-11.4627603,100,5450
21.1951959,-11.4634317,150,5450
21.0650612,-11.4640377,200,5450
20.9375623,-11.4645684,249,5450
21.5858607,-11.3256225,0,5500
21.4554777,-11.3264408,50,5500
21.3252351,-11.3271936,100,5500
21.1950972,-11.3278814,150,5500
21.0650284,-11.3285045,200,5500
20.9375941,-11.3290525,249,5500
21.5855658,-11.1900246,0,5550
21.4552481,-11.1908578,50,5550
21.3250706,-11.1916262,100,5550
21.1949978,-11.1923303,150,5550
21.0649942,-11.1929703,200,5550
20.9376237,-11.1935357,249,5550
21.5852721,-11.0544169,0,5600
21.4550188,-11.055265,50,5600
21.3249057,-11.056049,100,5600
21.1948971,-11.0567693,150,5600
21.0649578,-11.0574263,200,5600
20.9376503,-11.058009,249,5600
21.5849848,-10.9188172,0,5650
21.454795,-10.9196803,50,5650
21.3247454,-10.9204801,100,5650
21.1948004,-10.9212169,150,5650
21.0649245,-10.921891,200,5650
20.9376793,-10.9224912,249,5650
21.5846983,-10.7832213,0,5700
21.4545713,-10.7840996,50,5700
21.3245844,-10.7849152,100,5700
21.1947021,-10.7856685,150,5700
21.0648889,-10.7863598,200,5700
20.9377051,-10.7869775,249,5700
21.5844134,-10.6476134,0,5750
21.4543483,-10.6485066,50,5750
21.3244233,-10.6493377,100,5750
21.1946028,-10.6501072,150,5750
21.0648515,-10.6508155,200,5750
20.9377284,-10.6514505,249,5750
21.5841271,-10.5120126,0,5800
21.4541232,-10.5129205,50,5800
21.3242593,-10.5137671,100,5800
21.1944999,-10.5145528,150,5800
21.0648097,-10.515278,200,5800
20.9377463,-10.5159301,249,5800
21.5838442,-10.376413,0,5850
21.4539006,-10.3773359,50,5850
21.324097,-10.3781981,100,5850
21.1943979,-10.3790002,150,5850
21.0647679,-10.3797424,200,5850
20.9377637,-10.3804119,249,5850
21.5835681,-10.2408109,0,5900
21.453684,-10.2417489,50,5900
21.3239398,-10.242627,100,5900
21.1943002,-10.2434457,150,5900
21.0647297,-10.2442051,200,5900
20.9377837,-10.2448922,249,5900
21.5832962,-10.1052131,0,5950
21.4534707,-10.1061662,50,5950
21.3237852,-10.10706,100,5950
21.1942042,-10.107895,150,5950
21.0646924,-10.1086715,200,5950
20.937804,-10.109376,249,5950
21.5830166,-9.96961261,0,6000
21.453249,-9.97058027,50,6000
21.3236215,-9.97148939,100,6000
21.1940983,-9.97234038,150,6000
21.0646444,-9.97313358,200,6000
20.9378127,-9.97385512,249,6000
21.5827437,-9.83400458,0,6050
21.4530333,-9.83498738,50,6050
21.3234628,-9.83591233,100,6050
21.1939967,-9.83677982,150,6050
21.0645998,-9.83759022,200,6050
20.9378241,-9.83832929,249,6050
21.582472,-9.69839026,0,6100
21.4528179,-9.69938803,50,6100
21.3233036,-9.70032864,100,6100
21.1938939,-9.70121248,150,6100
21.0645532,-9.70203991,200,6100
20.9378326,-9.70279634,249,6100
21.5822039,-9.56278373,0,6150
21.4526052,-9.56379631,50,6150
21.3231465,-9.56475241,100,6150
21.1937922,-9.56565244,150,6150
21.064507,-9.56649674,200,6150
20.9378408,-9.56727038,249,6150
21.5819357,-9.42717966,0,6200
21.4523918,-9.42820738,50,6200
21.3229877,-9.42917929,100,6200
21.1936881,-9.43009581,150,6200
21.0644577,-9.4309573,200,6200
20.937845,-9.43174846,249,6200
21.5816687,-9.29157636,0,6250
21.4521787,-9.29261908,50,6250
21.3228286,-9.29360668,100,6250
21.1935828,-9.29453957,150,6250
21.0644063,-9.29541812,200,6250
20.9378465,-9.29622666,249,6250
21.581404,-9.15597281,0,6300
21.4519672,-9.15703057,50,6300
21.3226702,-9.15803388,100,6300
21.1934775,-9.15898318,150,6300
21.0643541,-9.15987881,200,6300
20.9378464,-9.16070477,249,6300
21.5811426,-9.02036378,0,6350
21.4517581,-9.02143662,50,6350
21.3225134,-9.0224557,100,6350
21.193373,-9.02342144,150,6350
21.0643019,-9.02433421,200,6350
20.9378455,-9.02517763,249,6350
21.5808816,-8.88475586,0,6400
21.4515487,-8.88584353,50,6400
21.3223555,-8.88687812,100,6400
21.1932667,-8.88786006,150,6400
21.0642471,-8.88878972,200,6400
20.9378412,-8.88965036,249,6400
21.5806218,-8.74915281,0,6450
21.4513396,-8.75025536,50,6450
21.3221972,-8.7513055,100,6450
21.1931591,-8.75230367,150,6450
21.0641903,-8.75325024,200,6450
20.9378341,-8.75412813,249,6450
21.5803631,-8.61354447,0,6500
21.451131,-8.61466179,50,6500
21.3220385,-8.6157274,100,6500
21.1930505,-8.61674171,150,6500
21.0641315,-8.61770511,200,6500
20.9378244,-8.61860015,249,6500
21.5801046,-8.4779359,0,6550
21.4509217,-8.47906815,50,6550
21.3218785,-8.48014937,100,6550
